complaint_id,labeler_name,unfairness_type,justice_violation,severity,created_at
12890747,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:53.390404+00:00
12892025,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:41.445945+00:00
12912655,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:37.653159+00:00
12933172,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:51.349374+00:00
12933885,google__gemini-2.5-flash-lite,"[""excessive_charge""]",procedural,medium,2026-04-25T18:58:52.104069+00:00
12938469,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:49.402746+00:00
12948813,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-25T18:58:35.362360+00:00
12951295,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:52.442884+00:00
12963301,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,high,2026-04-25T18:58:52.703259+00:00
12971034,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:50.193517+00:00
12986789,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",interactional,medium,2026-04-25T18:58:58.842466+00:00
12986830,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:59.968658+00:00
12995119,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:57.342196+00:00
12997101,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-25T18:58:33.269156+00:00
13000870,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:45.913235+00:00
13015485,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:48.068545+00:00
13015850,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:55.881736+00:00
13019112,google__gemini-2.5-flash-lite,"[""excessive_charge""]",procedural,medium,2026-04-25T18:58:39.089451+00:00
13027323,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,medium,2026-04-25T18:58:32.182257+00:00
13033003,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",interactional,medium,2026-04-25T18:58:46.305035+00:00
13043595,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:58.906788+00:00
13046202,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:44.164840+00:00
13051130,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:42.740697+00:00
13059464,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:48.989263+00:00
13064809,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:35.426654+00:00
13074073,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:59:03.275944+00:00
13074997,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:52.563800+00:00
13078312,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:59:00.421718+00:00
13084848,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:51.505657+00:00
13086479,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",interactional,medium,2026-04-25T18:59:02.595697+00:00
13088313,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,medium,2026-04-25T18:58:32.236085+00:00
13089058,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:32.340868+00:00
13110967,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-25T18:58:33.814234+00:00
13113813,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",distributive,medium,2026-04-25T18:58:54.132150+00:00
13116804,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,medium,2026-04-25T18:58:57.303530+00:00
13117467,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:44.420808+00:00
13129271,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:34.257067+00:00
13133809,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,medium,2026-04-25T18:58:45.359272+00:00
13136990,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",interactional,high,2026-04-25T18:58:37.113847+00:00
13143690,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:38.430192+00:00
13158332,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,high,2026-04-25T18:58:34.446658+00:00
13159531,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:59:01.898190+00:00
13193172,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:43.273034+00:00
13201708,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-25T18:58:59.414739+00:00
13204303,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,high,2026-04-25T18:58:48.130551+00:00
13220607,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:53.751440+00:00
13221914,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:59.243650+00:00
13222069,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,medium,2026-04-25T18:58:56.232054+00:00
13230416,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-25T18:59:01.465751+00:00
13237213,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",interactional,medium,2026-04-25T18:58:47.343306+00:00
13245986,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:46.866534+00:00
13248757,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:51.354087+00:00
13255548,google__gemini-2.5-flash-lite,"[""unethical_collections""]",procedural,high,2026-04-25T18:59:01.644008+00:00
13268835,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,medium,2026-04-25T18:58:34.830825+00:00
13269014,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:57.120640+00:00
13271542,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:53.340981+00:00
13271550,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-25T18:58:53.662304+00:00
13276899,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,medium,2026-04-25T18:58:42.374611+00:00
13277447,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:42.897752+00:00
13281744,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:53.755903+00:00
13285907,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:51.841572+00:00
13291594,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:59:02.757463+00:00
13297504,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,high,2026-04-25T18:59:00.097811+00:00
13298213,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:38.561255+00:00
13310605,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-25T18:58:34.609995+00:00
13312607,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""delay""]",distributive,high,2026-04-25T18:58:37.046633+00:00
13318309,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:40.915319+00:00
13328571,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:35.339647+00:00
13332784,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-24T15:13:52.750993+00:00
13334745,google__gemini-2.5-flash-lite,"[""excessive_charge""]",procedural,high,2026-04-25T18:58:32.181192+00:00
13335515,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:48.757858+00:00
13348980,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:38.114985+00:00
13351575,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:40.136766+00:00
13357175,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:53.772368+00:00
13383649,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:52.220818+00:00
13385771,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-25T18:58:43.641396+00:00
13396957,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:42.349521+00:00
13400651,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,high,2026-04-25T18:58:50.462305+00:00
13418972,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:53.732191+00:00
13428089,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",interactional,high,2026-04-25T18:58:33.945425+00:00
13444129,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,high,2026-04-25T18:58:57.923190+00:00
13464664,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,high,2026-04-25T18:58:39.669479+00:00
13485834,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:45.339589+00:00
13488117,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:53.216598+00:00
13497656,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:46.085091+00:00
13518075,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,medium,2026-04-25T18:58:59.945219+00:00
13522935,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T15:16:06.791966+00:00
13536172,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:37.625798+00:00
13549191,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:33.273407+00:00
13551332,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:56.830609+00:00
13558826,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:57.907763+00:00
13566099,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:49.684810+00:00
13568184,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:51.238023+00:00
13575816,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:59:02.043641+00:00
13582981,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:46.799494+00:00
13583269,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:59:02.807527+00:00
13587481,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,high,2026-04-25T18:58:42.197608+00:00
13591849,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:35.789555+00:00
13592296,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,medium,2026-04-25T18:58:35.600062+00:00
13600276,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:41.547088+00:00
13605248,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:13:52.787260+00:00
13611491,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T18:58:44.465100+00:00
13612977,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-25T18:58:47.620821+00:00
13619485,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:59:06.875657+00:00
13640445,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:45.363574+00:00
13643574,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T18:58:36.888713+00:00
13658932,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,high,2026-04-25T18:58:38.672963+00:00
13667894,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:41.573344+00:00
13668747,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:42.948988+00:00
13671978,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:50.509945+00:00
13698848,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:58.579835+00:00
13734113,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:32.319238+00:00
13735670,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",interactional,medium,2026-04-25T18:58:42.156146+00:00
13735994,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:38.494595+00:00
13744389,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-25T18:58:38.967473+00:00
13749179,google__gemini-2.5-flash-lite,"[""none_other""]",procedural,medium,2026-04-25T18:58:44.773663+00:00
13750264,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:44.287264+00:00
13761075,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-25T18:58:34.981307+00:00
13763469,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:32.255025+00:00
13765164,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:45.026406+00:00
13792978,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",interactional,high,2026-04-25T18:58:36.519864+00:00
13794116,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:38.448885+00:00
13817860,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,high,2026-04-25T18:58:42.375645+00:00
13818373,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:36.082329+00:00
13819490,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:48.370654+00:00
13822727,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:34.451879+00:00
13823002,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:51.524996+00:00
13825209,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:59.091075+00:00
13827388,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:36.083138+00:00
13832705,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-25T18:58:37.582523+00:00
13846800,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:49.932360+00:00
13849000,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:54.467584+00:00
13855043,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:38.979235+00:00
13860992,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:42.723442+00:00
13875321,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,medium,2026-04-25T18:58:53.302133+00:00
13890803,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:55.568180+00:00
13899038,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:56.922291+00:00
13923211,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,medium,2026-04-25T18:58:34.199315+00:00
13924900,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,high,2026-04-25T18:58:37.940990+00:00
13935895,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:47.335725+00:00
13958141,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:42.441265+00:00
13961800,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:48.645334+00:00
13966994,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:53.837344+00:00
13975881,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:59:00.992199+00:00
13976568,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:59:01.990049+00:00
13978482,google__gemini-2.5-flash-lite,"[""delay"", ""none_other""]",procedural,medium,2026-04-25T18:58:38.959576+00:00
13993716,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:58.985517+00:00
13995671,google__gemini-2.5-flash-lite,"[""delay"", ""none_other""]",procedural,medium,2026-04-25T18:58:55.921142+00:00
13995841,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:53.259474+00:00
14005683,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-25T18:58:39.267346+00:00
14059311,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,high,2026-04-25T18:58:46.273440+00:00
14060182,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:36.825501+00:00
14071155,google__gemini-2.5-flash-lite,"[""none_other""]",procedural,medium,2026-04-25T18:58:57.566965+00:00
14077168,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:55.188066+00:00
14077259,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-25T18:58:51.505219+00:00
14078618,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:35.492413+00:00
14089671,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:45.919409+00:00
14128678,google__gemini-2.5-flash-lite,"[""excessive_charge""]",procedural,medium,2026-04-25T18:58:52.323463+00:00
14136663,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:35.111373+00:00
14136966,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",interactional,medium,2026-04-25T18:58:42.611702+00:00
14149355,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:40.223232+00:00
14154053,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-25T18:58:40.049091+00:00
14154247,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:59:03.364103+00:00
14155450,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:49.438283+00:00
14173185,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:34.205580+00:00
14174827,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:54.647416+00:00
14186904,google__gemini-2.5-flash-lite,"[""excessive_charge""]",distributive,medium,2026-04-25T18:58:54.311179+00:00
14188858,google__gemini-2.5-flash-lite,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-25T18:59:01.782810+00:00
14195288,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,high,2026-04-25T18:58:41.355515+00:00
14202411,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-25T18:59:02.518741+00:00
14216211,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",distributive,high,2026-04-25T18:58:47.318304+00:00
14216249,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-25T18:58:57.352388+00:00
14245338,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:58.485639+00:00
14246426,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T18:58:45.316368+00:00
14258502,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",interactional,low,2026-04-25T18:58:53.438558+00:00
14276886,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,high,2026-04-25T18:58:48.989748+00:00
14280758,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:53.647351+00:00
14281252,google__gemini-2.5-flash-lite,"[""delay"", ""none_other""]",procedural,high,2026-04-25T18:58:40.101123+00:00
14296621,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:56.788995+00:00
14304649,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,high,2026-04-25T18:58:42.588189+00:00
14307645,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,high,2026-04-25T18:58:43.517469+00:00
14311126,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:43.300694+00:00
14313859,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:35.579372+00:00
14314382,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,medium,2026-04-25T18:58:35.370002+00:00
14324481,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",interactional,high,2026-04-25T18:59:03.039981+00:00
14331197,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""unethical_collections""]",interactional,high,2026-04-25T18:58:39.518146+00:00
14350623,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:50.333809+00:00
14356846,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,high,2026-04-25T18:58:41.870519+00:00
14365235,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:49.147622+00:00
14365315,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:52.922093+00:00
14370426,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:36.082736+00:00
14374704,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:45.736736+00:00
14377878,google__gemini-2.5-flash-lite,"[""excessive_charge"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:50.976281+00:00
14395579,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:51.259618+00:00
14395775,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:42.880972+00:00
14400449,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:33.572337+00:00
14424873,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:51.726747+00:00
14440315,google__gemini-2.5-flash-lite,"[""excessive_charge""]",procedural,medium,2026-04-25T18:58:57.802698+00:00
14443246,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:32.182514+00:00
14444667,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-25T18:58:41.246667+00:00
14446093,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,medium,2026-04-25T18:58:33.732232+00:00
14453927,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:32.181743+00:00
14470206,google__gemini-2.5-flash-lite,"[""delay""]",procedural,high,2026-04-25T18:58:39.559552+00:00
14479186,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",interactional,high,2026-04-25T18:59:03.669262+00:00
14479408,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T18:58:34.610523+00:00
14505591,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:57.528824+00:00
14512093,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:57.802058+00:00
14515596,google__gemini-2.5-flash-lite,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-25T18:59:01.759549+00:00
14516305,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,medium,2026-04-25T18:58:50.769117+00:00
14532199,google__gemini-2.5-flash-lite,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:34.913444+00:00
14540832,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",procedural,high,2026-04-25T18:58:45.065071+00:00
14547020,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T18:58:32.897777+00:00
14566305,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:44.208728+00:00
14567541,google__gemini-2.5-flash-lite,"[""none_other""]",distributive,medium,2026-04-25T18:58:55.201598+00:00
14573709,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:59:02.219975+00:00
14574353,google__gemini-2.5-flash-lite,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-25T18:58:32.742632+00:00
14592535,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:33.744048+00:00
14612214,google__gemini-2.5-flash-lite,"[""none_other""]",interactional,medium,2026-04-25T18:58:48.401575+00:00
14619080,google__gemini-2.5-flash-lite,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T18:58:46.490871+00:00
14620078,google__gemini-2.5-flash-lite,"[""delay""]",procedural,medium,2026-04-25T18:58:33.878407+00:00
14622518,google__gemini-2.5-flash-lite,"[""unethical_collections""]",interactional,medium,2026-04-25T18:58:40.646963+00:00
14623067,google__gemini-2.5-flash-lite,"[""unaware_of_charge""]",distributive,high,2026-04-24T15:13:52.750779+00:00
